gid,gset,mplay,mtid,gplay,gtid,qj,qs,qr,kend,kwin,kwinrq,tweek,tplay,tsell,cid,pwin9,pdraw9,plost9,kwin_sta
572875,英超,米德尔,1095,利物浦,1011,0.0,3.0,0.0,1,0.0,-1.0,3,2016-12-15,2016-12-14 23:55:00,1,6.2,4.1,1.38,0.0
572876,英超,桑德兰,466,切尔西,1173,0.0,1.0,0.0,1,0.0,-1.0,3,2016-12-15,2016-12-14 23:55:00,1,7.8,4.55,1.28,0.0
572881,英超,曼城,1072,沃特福,1274,2.0,0.0,0.0,1,3.0,-1.0,3,2016-12-15,2016-12-14 23:55:00,1,1.13,6.3,12.0,3.0
572883,英超,热刺,1238,赫尔城,872,3.0,0.0,0.0,1,3.0,-1.0,3,2016-12-15,2016-12-14 23:55:00,1,1.09,6.6,17.0,3.0
627048,法联杯,摩纳哥,1105,雷恩,990,7.0,0.0,0.0,1,3.0,-1.0,3,2016-12-15,2016-12-14 23:55:00,1,1.2,5.5,8.8,3.0
627050,法联杯,日尔曼,647,里尔,998,3.0,1.0,0.0,1,3.0,-1.0,3,2016-12-15,2016-12-14 23:55:00,1,1.17,5.25,12.0,3.0
628159,法联杯,里昂,997,甘冈,813,2.0,2.0,0.0,1,1.0,-1.0,3,2016-12-15,2016-12-14 23:55:00,1,1.28,4.7,7.4,3.0
628160,荷杯,费耶诺,801,海牙,211,5.0,1.0,0.0,1,3.0,-1.0,3,2016-12-15,2016-12-14 23:55:00,1,1.07,7.5,16.5,3.0
628184,葡杯,塞图巴,463,里斯本,1000,0.0,1.0,0.0,1,0.0,-1.0,3,2016-12-15,2016-12-14 23:55:00,1,7.95,4.5,1.28,0.0
628188,葡杯,布拉加,719,科维良,2929,1.0,2.0,0.0,1,0.0,-1.0,3,2016-12-15,2016-12-14 23:55:00,1,1.22,4.6,11.0,3.0
574215,苏超,阿伯丁,527,马瑟韦,1065,-1.0,-1.0,0.0,1,-1.0,-1.0,2,2016-12-14,2016-12-13 23:55:00,1,1.22,5.0,9.1,3.0
577769,英冠,富勒姆,811,罗瑟汉,1037,2.0,1.0,0.0,1,3.0,-1.0,2,2016-12-14,2016-12-13 23:55:00,1,1.21,5.2,9.0,3.0
627395,荷杯,福伦丹,1273,VVSB,4855,4.0,1.0,0.0,1,3.0,-1.0,2,2016-12-14,2016-12-13 23:55:00,1,1.1,6.7,14.0,3.0
628215,英足总杯,牛津联,1135,麦克尔,1052,3.0,0.0,0.0,1,3.0,-1.0,2,2016-12-14,2016-12-13 23:55:00,1,1.4,4.0,6.05,3.0
610532,意甲,罗马,1032,AC米兰,210,1.0,0.0,0.0,1,3.0,-1.0,1,2016-12-13,2016-12-12 23:55:00,1,1.52,3.8,4.8,3.0
569090,巴甲,圣保罗,1385,圣克鲁,3423,5.0,0.0,0.0,1,3.0,-1.0,0,2016-12-12,2016-12-12 00:55:00,1,1.19,5.15,10.5,3.0
569091,巴甲,桑托斯,472,米美洲,6212,1.0,0.0,0.0,1,3.0,-1.0,0,2016-12-12,2016-12-12 00:55:00,1,1.08,6.65,19.0,3.0
569097,巴甲,累体育,3988,费古埃,1576,2.0,0.0,0.0,1,3.0,-1.0,0,2016-12-12,2016-12-12 00:55:00,1,1.11,6.2,15.0,3.0
572869,英超,利物浦,1011,西汉姆,1286,2.0,2.0,0.0,1,1.0,-1.0,0,2016-12-12,2016-12-12 00:25:00,1,1.15,5.95,11.0,3.0
573245,比甲,根特,839,奥斯坦,625,1.0,1.0,0.0,1,1.0,-1.0,0,2016-12-12,2016-12-12 00:55:00,1,1.45,3.95,5.35,3.0
573249,比甲,列日,691,韦斯特,1264,3.0,1.0,0.0,1,3.0,-1.0,0,2016-12-12,2016-12-12 00:55:00,1,1.15,5.65,12.0,3.0
573948,法甲,日尔曼,647,尼斯,1134,2.0,2.0,0.0,1,1.0,-1.0,0,2016-12-12,2016-12-12 00:55:00,1,1.23,4.9,9.0,3.0
609708,葡超,布拉加,719,费雷拉,796,3.0,0.0,0.0,1,3.0,-1.0,0,2016-12-12,2016-12-12 00:55:00,1,1.46,3.8,5.5,3.0
609710,葡超,菲伦斯,2923,波尔图,694,0.0,4.0,0.0,1,0.0,-1.0,0,2016-12-12,2016-12-11 23:55:00,1,18.0,6.1,1.1,0.0
572866,英超,切尔西,1173,西布罗,1284,1.0,0.0,0.0,1,3.0,-1.0,0,2016-12-11,2016-12-11 19:55:00,1,1.12,6.05,14.0,3.0
573947,法甲,里昂,997,雷恩,990,1.0,0.0,0.0,1,3.0,-1.0,0,2016-12-11,2016-12-11 21:55:00,1,1.33,4.25,7.1,3.0
575902,荷甲,海伦芬,857,精英,393,2.0,1.0,0.0,1,3.0,-1.0,6,2016-12-11,2016-12-11 00:55:00,1,1.23,5.0,8.6,3.0
575906,荷甲,乌德勒,1275,赫拉克,296,2.0,0.0,0.0,1,3.0,-1.0,0,2016-12-11,2016-12-11 21:25:00,1,1.46,4.0,5.15,3.0
610527,意甲,卡利亚,917,那不勒,1125,0.0,5.0,0.0,1,0.0,-1.0,0,2016-12-11,2016-12-11 19:25:00,1,6.9,4.4,1.32,0.0
618691,阿甲,竞技,558,奥林匹,5241,0.0,2.0,0.0,1,0.0,-1.0,6,2016-12-11,2016-12-11 00:55:00,1,1.46,3.5,6.3,3.0
618694,阿甲,圣洛伦,467,圣塔菲,501,3.0,2.0,0.0,1,3.0,-1.0,6,2016-12-11,2016-12-11 00:55:00,1,1.51,3.4,5.78,3.0
572864,英超,阿森纳,554,斯托克,1197,3.0,1.0,0.0,1,3.0,-1.0,6,2016-12-10,2016-12-10 22:55:00,1,1.13,5.9,13.5,3.0
574261,苏超,帕尔蒂,1148,凯尔特,926,1.0,4.0,0.0,1,0.0,-1.0,5,2016-12-10,2016-12-09 23:55:00,1,12.5,6.1,1.13,0.0
577762,英冠,纽卡,1137,伯明翰,701,4.0,0.0,0.0,1,3.0,-1.0,6,2016-12-10,2016-12-10 22:55:00,1,1.22,4.8,10.0,3.0
578320,英甲,谢菲联,1299,斯文登,510,4.0,0.0,0.0,1,3.0,-1.0,6,2016-12-10,2016-12-10 22:55:00,1,1.26,4.6,8.45,3.0
578329,英甲,米尔沃,1097,什鲁斯,1618,0.0,1.0,0.0,1,0.0,-1.0,6,2016-12-10,2016-12-10 22:55:00,1,1.36,4.2,6.4,3.0
579962,荷乙,阿喀琉,3753,福伦丹,1273,0.0,6.0,0.0,1,0.0,-1.0,5,2016-12-10,2016-12-09 23:55:00,1,7.6,4.9,1.26,0.0
579965,荷乙,坎布尔,235,乌青年,8816,4.0,2.0,0.0,1,3.0,-1.0,5,2016-12-10,2016-12-09 23:55:00,1,1.13,6.2,12.0,3.0
581408,澳超,惠灵顿,4577,中央海,3616,3.0,0.0,0.0,1,3.0,-1.0,6,2016-12-10,2016-12-10 14:30:00,1,1.46,3.95,5.25,3.0
596283,德甲,科隆,932,多特,786,1.0,1.0,0.0,1,1.0,-1.0,6,2016-12-10,2016-12-10 22:25:00,1,5.25,4.1,1.44,0.0
606982,西甲,马拉加,1056,格拉纳,4607,1.0,1.0,0.0,1,1.0,-1.0,5,2016-12-10,2016-12-09 23:55:00,1,1.42,3.9,6.0,3.0
612399,智甲,智利大,1907,瓦奇巴托,1908,2.0,2.0,0.0,1,1.0,-1.0,5,2016-12-10,2016-12-09 23:55:00,1,1.36,4.4,6.0,3.0
612403,智甲,奥伊金斯,3352,圣地亚哥,1717,4.0,0.0,0.0,1,3.0,-1.0,4,2016-12-09,2016-12-08 23:55:00,1,1.4,4.4,5.35,3.0
622821,欧罗巴,卢甘斯,3557,曼联,1075,0.0,2.0,0.0,1,0.0,-1.0,4,2016-12-09,2016-12-08 23:55:00,1,16.0,5.3,1.14,0.0
622844,欧罗巴,美因茨,1088,盖贝莱,6731,2.0,0.0,0.0,1,3.0,-1.0,4,2016-12-09,2016-12-08 23:55:00,1,1.19,5.15,10.5,3.0
622857,欧罗巴,特拉维,1222,邓多克,2412,2.0,1.0,0.0,1,3.0,-1.0,4,2016-12-09,2016-12-08 23:55:00,1,1.28,4.55,7.8,3.0
622929,欧罗巴,塞萨洛,367,利贝雷,1005,2.0,0.0,0.0,1,3.0,-1.0,4,2016-12-09,2016-12-08 23:55:00,1,1.3,4.5,7.25,3.0
622941,欧罗巴,南安普,1128,贝尔谢,1419,1.0,1.0,0.0,1,1.0,-1.0,4,2016-12-09,2016-12-08 23:55:00,1,1.28,4.35,8.5,3.0
622953,欧罗巴,比利亚,683,布加勒,712,2.0,1.0,0.0,1,3.0,-1.0,4,2016-12-09,2016-12-08 23:55:00,1,1.18,5.15,11.5,3.0
621961,欧冠,热刺,1238,莫陆军,1116,3.0,1.0,0.0,1,3.0,-1.0,3,2016-12-08,2016-12-07 23:55:00,1,1.33,4.1,7.5,3.0
621985,欧冠,波尔图,694,莱切城,973,5.0,0.0,0.0,1,3.0,-1.0,3,2016-12-08,2016-12-07 23:55:00,1,1.18,5.25,11.0,3.0
628048,英锦赛,考文垂,930,克劳利,1956,1.0,0.0,0.0,1,3.0,-1.0,3,2016-12-08,2016-12-07 23:55:00,1,1.4,3.95,6.2,3.0
628206,世俱杯,鹿岛,1029,奥克兰,3856,2.0,1.0,0.0,1,3.0,-1.0,4,2016-12-08,2016-12-08 18:25:00,1,1.29,4.15,8.8,3.0
574245,苏超,阿伯丁,527,基马诺,888,5.0,1.0,0.0,1,3.0,-1.0,2,2016-12-07,2016-12-06 23:55:00,1,1.2,5.1,10.0,3.0
621936,欧冠,巴萨,653,门兴,1089,4.0,0.0,0.0,1,3.0,-1.0,2,2016-12-07,2016-12-06 23:55:00,1,1.22,5.2,8.5,3.0
621937,欧冠,曼城,1072,凯尔特,926,1.0,1.0,0.0,1,1.0,-1.0,2,2016-12-07,2016-12-06 23:55:00,1,1.19,5.5,9.5,3.0
621948,欧冠,拜仁,664,马竞技,1046,1.0,0.0,0.0,1,3.0,-1.0,2,2016-12-07,2016-12-06 23:55:00,1,1.41,3.6,7.0,3.0
621949,欧冠,埃因霍,378,罗斯托,1038,0.0,0.0,0.0,1,1.0,-1.0,2,2016-12-07,2016-12-06 23:55:00,1,1.46,3.7,5.75,3.0
628042,英锦赛,斯肯索,523,莫克姆,1590,1.0,1.0,0.0,1,1.0,-1.0,2,2016-12-07,2016-12-06 23:55:00,1,1.28,4.6,7.65,3.0
612674,俄超,克拉斯,5872,苏维埃,324,1.0,1.0,0.0,1,1.0,-1.0,1,2016-12-06,2016-12-05 23:55:00,1,1.36,3.75,8.0,3.0
573237,比甲,亨克,840,洛克伦,1042,1.0,2.0,0.0,1,0.0,-1.0,0,2016-12-05,2016-12-05 00:55:00,1,1.32,4.35,7.15,3.0
610516,意甲,佛罗伦,803,巴勒莫,645,2.0,1.0,0.0,1,3.0,-1.0,0,2016-12-05,2016-12-05 00:55:00,1,1.16,5.55,11.5,3.0
612510,智甲,科洛科,1814,伊瓦顿,1904,4.0,2.0,0.0,1,3.0,-1.0,0,2016-12-05,2016-12-05 00:55:00,1,1.57,3.95,4.2,3.0
573236,比甲,布鲁日,729,奥斯坦,625,2.0,0.0,0.0,1,3.0,-1.0,6,2016-12-04,2016-12-04 00:55:00,1,1.38,4.3,5.8,3.0
573241,比甲,聚尔特,436,华斯兰,2124,1.0,1.0,0.0,1,1.0,-1.0,6,2016-12-04,2016-12-04 00:55:00,1,1.31,4.45,7.05,3.0
573242,比甲,韦斯特,1264,根特,839,0.0,0.0,0.0,1,1.0,-1.0,6,2016-12-04,2016-12-04 00:55:00,1,7.5,4.4,1.3,0.0
573932,法甲,摩纳哥,1105,巴斯蒂,655,5.0,0.0,0.0,1,3.0,-1.0,6,2016-12-04,2016-12-04 00:55:00,1,1.16,5.45,12.0,3.0
573936,法甲,蒙彼利,1090,日尔曼,647,3.0,0.0,0.0,1,3.0,-1.0,6,2016-12-04,2016-12-03 23:55:00,1,7.8,4.55,1.28,0.0
575893,荷甲,罗达JC,1030,埃因霍,378,0.0,0.0,0.0,1,1.0,-1.0,6,2016-12-04,2016-12-04 00:55:00,1,9.2,5.0,1.22,0.0
575894,荷甲,阿贾克,540,格罗宁,834,2.0,0.0,0.0,1,3.0,-1.0,0,2016-12-04,2016-12-04 23:40:00,1,1.15,5.85,11.5,3.0
575896,荷甲,费耶诺,801,鹿特丹,518,6.0,1.0,0.0,1,3.0,-1.0,0,2016-12-04,2016-12-04 21:25:00,1,1.16,5.85,10.5,3.0
606969,西甲,马竞技,1046,西牙人,1283,0.0,0.0,0.0,1,1.0,-1.0,6,2016-12-04,2016-12-04 00:55:00,1,1.14,5.7,13.0,3.0
609701,葡超,波尔图,694,布拉加,719,1.0,0.0,0.0,1,3.0,-1.0,6,2016-12-04,2016-12-04 00:55:00,1,1.3,4.2,8.2,3.0
609703,葡超,里斯本,1000,塞图巴,463,2.0,0.0,0.0,1,3.0,-1.0,6,2016-12-04,2016-12-04 00:55:00,1,1.09,6.45,17.5,3.0
610517,意甲,尤文,1330,亚特兰,1308,3.0,1.0,0.0,1,3.0,-1.0,6,2016-12-04,2016-12-04 00:55:00,1,1.3,4.4,7.5,3.0
610519,意甲,AC米兰,210,克罗托,243,2.0,1.0,0.0,1,3.0,-1.0,0,2016-12-04,2016-12-04 19:25:00,1,1.16,5.45,12.0,3.0
628034,东南锦,缅甸,155,泰国,71,0.0,2.0,0.0,1,0.0,-1.0,0,2016-12-04,2016-12-04 19:25:00,1,10.3,5.05,1.2,0.0
628124,法国杯,朗斯,979,瓦斯凯,1244,2.0,0.0,0.0,1,3.0,-1.0,0,2016-12-04,2016-12-04 20:40:00,1,1.27,4.25,9.35,3.0
572859,英超,斯托克,1197,伯恩利,700,2.0,0.0,0.0,1,3.0,-1.0,6,2016-12-03,2016-12-03 22:55:00,1,1.44,3.7,6.1,3.0
572861,英超,热刺,1238,斯旺西,511,5.0,0.0,0.0,1,3.0,-1.0,6,2016-12-03,2016-12-03 22:55:00,1,1.17,5.5,11.0,3.0
579954,荷乙,埃青年,5468,阿喀琉,3753,4.0,0.0,0.0,1,3.0,-1.0,5,2016-12-03,2016-12-02 23:55:00,1,1.25,5.0,7.7,3.0
579959,荷乙,福伦丹,1273,福图纳,1303,3.0,0.0,0.0,1,3.0,-1.0,5,2016-12-03,2016-12-02 23:55:00,1,1.23,5.0,8.6,3.0
579960,荷乙,芬洛,435,特尔斯,1799,1.0,1.0,0.0,1,1.0,-1.0,5,2016-12-03,2016-12-02 23:55:00,1,1.14,6.0,12.0,3.0
579961,荷乙,格拉夫,782,奥斯,1172,3.0,5.0,0.0,1,0.0,-1.0,5,2016-12-03,2016-12-02 23:55:00,1,1.34,4.9,5.6,3.0
596275,德甲,勒沃,986,弗赖堡,804,1.0,1.0,0.0,1,1.0,-1.0,6,2016-12-03,2016-12-03 22:25:00,1,1.32,4.4,6.9,3.0
596277,德甲,多特,786,门兴,1089,4.0,1.0,0.0,1,3.0,-1.0,6,2016-12-03,2016-12-03 22:25:00,1,1.28,4.85,7.05,3.0
596279,德甲,美因茨,1088,拜仁,664,1.0,3.0,0.0,1,0.0,-1.0,5,2016-12-03,2016-12-02 23:55:00,1,14.5,6.0,1.12,0.0
609699,葡超,马里迪,1050,本菲卡,678,2.0,1.0,0.0,1,3.0,-1.0,5,2016-12-03,2016-12-02 23:55:00,1,10.0,4.8,1.22,0.0
612667,俄超,托姆斯,2324,莫火车,1113,1.0,6.0,0.0,1,0.0,-1.0,4,2016-12-02,2016-12-01 23:55:00,1,10.8,4.25,1.25,0.0
573928,法甲,日尔曼,647,昂热,597,2.0,0.0,0.0,1,3.0,-1.0,3,2016-12-01,2016-11-30 23:55:00,1,1.08,6.55,20.0,3.0
612664,俄超,莫陆军,1116,奥伦堡,5286,2.0,0.0,0.0,1,3.0,-1.0,3,2016-12-01,2016-11-30 23:55:00,1,1.37,3.65,7.95,3.0
612665,俄超,喀山,1024,图拉,7149,1.0,0.0,0.0,1,3.0,-1.0,3,2016-12-01,2016-11-30 23:55:00,1,1.32,3.9,8.65,3.0
612669,俄超,泽尼特,496,乌法,6939,2.0,0.0,0.0,1,3.0,-1.0,3,2016-12-01,2016-11-30 23:55:00,1,1.22,4.65,10.6,3.0
623570,意杯,亚特兰,1308,佩斯卡,1156,3.0,0.0,0.0,1,3.0,-1.0,3,2016-12-01,2016-11-30 23:55:00,1,1.26,4.55,8.6,3.0
626921,西班牙杯,托莱多,412,比利亚,683,0.0,3.0,0.0,1,0.0,-1.0,3,2016-12-01,2016-11-30 23:55:00,1,5.75,3.7,1.46,0.0
627054,英联杯,曼联,1075,西汉姆,1286,4.0,1.0,0.0,1,3.0,-1.0,3,2016-12-01,2016-11-30 23:55:00,1,1.22,4.8,10.0,3.0
627378,美职联,多伦FC,6563,冲击,4293,3.0,2.0,0.0,1,3.0,-1.0,3,2016-12-01,2016-11-30 23:55:00,1,1.37,4.15,6.3,3.0
627737,比杯,根特,839,洛克伦,1042,1.0,0.0,0.0,1,3.0,-1.0,3,2016-12-01,2016-11-30 23:55:00,1,1.27,4.7,7.75,3.0
627742,葡联杯,里斯本,1000,阿罗卡,5551,1.0,0.0,0.0,1,3.0,-1.0,3,2016-12-01,2016-11-30 23:55:00,1,1.15,5.45,13.25,3.0
627879,南俱杯,国民竞技,2827,沙佩科,6184,-1.0,-1.0,0.0,1,-1.0,-1.0,3,2016-12-01,2016-11-30 23:55:00,1,1.37,3.65,8.0,3.0
578219,英甲,谢菲联,1299,沃尔索,1272,0.0,1.0,0.0,1,0.0,-1.0,2,2016-11-30,2016-11-29 23:55:00,1,1.27,4.45,8.6,3.0
623566,意杯,都灵,776,比萨,4009,0.0,0.0,0.0,1,1.0,-1.0,2,2016-11-30,2016-11-29 23:55:00,1,1.11,6.05,16.0,3.0
627051,英联杯,利物浦,1011,利兹,1015,2.0,0.0,0.0,1,3.0,-1.0,2,2016-11-30,2016-11-29 23:55:00,1,1.12,6.3,13.0,3.0
627747,葡联杯,波尔图,694,比兰尼,725,0.0,0.0,0.0,1,1.0,-1.0,2,2016-11-30,2016-11-29 23:55:00,1,1.1,6.35,16.0,3.0
579943,荷乙,埃青年,5468,奥斯,1172,2.0,4.0,0.0,1,0.0,-1.0,1,2016-11-29,2016-11-28 23:55:00,1,1.27,5.0,7.05,3.0
579944,荷乙,登博思,756,阿喀琉,3753,2.0,1.0,0.0,1,3.0,-1.0,1,2016-11-29,2016-11-28 23:55:00,1,1.34,4.4,6.4,3.0
579947,荷乙,特尔斯,1799,坎布尔,235,0.0,3.0,0.0,1,0.0,-1.0,1,2016-11-29,2016-11-28 23:55:00,1,4.7,4.0,1.5,0.0
579950,荷乙,芬洛,435,瓦尔韦,385,4.0,0.0,0.0,1,3.0,-1.0,1,2016-11-29,2016-11-28 23:55:00,1,1.21,5.1,9.5,3.0
609690,葡超,布拉加,719,菲伦斯,2923,6.0,2.0,0.0,1,3.0,-1.0,1,2016-11-29,2016-11-28 23:55:00,1,1.25,4.5,9.3,3.0
610511,意甲,那不勒,1125,萨索洛,3656,1.0,1.0,0.0,1,1.0,-1.0,1,2016-11-29,2016-11-28 23:55:00,1,1.16,5.7,11.0,3.0
569081,巴甲,帕尔梅,1567,沙佩科,6184,1.0,0.0,0.0,1,3.0,-1.0,0,2016-11-28,2016-11-28 00:55:00,1,1.26,4.35,9.5,3.0
572850,英超,曼联,1075,西汉姆,1286,1.0,1.0,0.0,1,1.0,-1.0,0,2016-11-28,2016-11-28 00:25:00,1,1.19,5.25,10.25,3.0
573227,比甲,安德莱,590,匹卢维,6343,7.0,0.0,0.0,1,3.0,-1.0,0,2016-11-28,2016-11-28 00:55:00,1,1.15,5.95,11.0,3.0
606957,西甲,塞尔塔,457,格拉纳,4607,3.0,1.0,0.0,1,3.0,-1.0,0,2016-11-28,2016-11-28 00:55:00,1,1.4,3.75,6.75,3.0
606964,西甲,社会,885,巴萨,653,1.0,1.0,0.0,1,1.0,-1.0,0,2016-11-28,2016-11-28 00:55:00,1,6.2,4.5,1.34,0.0
609688,葡超,本菲卡,678,摩雷伦斯,1110,3.0,0.0,0.0,1,3.0,-1.0,0,2016-11-28,2016-11-28 00:55:00,1,1.08,6.75,18.0,3.0
610513,意甲,罗马,1032,佩斯卡,1156,3.0,2.0,0.0,1,3.0,-1.0,0,2016-11-28,2016-11-28 00:55:00,1,1.05,8.2,18.0,3.0
618662,阿甲,河床,864,飓风,874,1.0,0.0,0.0,1,3.0,-1.0,0,2016-11-28,2016-11-28 00:55:00,1,1.44,3.55,6.55,3.0
572844,英超,阿森纳,554,伯恩茅,667,3.0,1.0,0.0,1,3.0,-1.0,0,2016-11-27,2016-11-27 22:10:00,1,1.2,5.15,10.0,3.0
573229,比甲,欧本,2100,韦斯特,1264,3.0,3.0,0.0,1,1.0,-1.0,6,2016-11-27,2016-11-27 00:55:00,1,1.47,4.0,5.05,3.0
573230,比甲,根特,839,科特赖,3515,3.0,0.0,0.0,1,3.0,-1.0,0,2016-11-27,2016-11-27 21:25:00,1,1.31,4.35,7.35,3.0
575882,荷甲,维迪斯,1255,精英,393,2.0,2.0,0.0,1,1.0,-1.0,6,2016-11-27,2016-11-27 00:55:00,1,1.26,4.85,7.7,3.0
575883,荷甲,埃因霍,378,海牙,211,3.0,1.0,0.0,1,3.0,-1.0,6,2016-11-27,2016-11-27 00:55:00,1,1.09,6.9,15.0,3.0
581401,澳超,墨本城,6245,惠灵顿,4577,2.0,1.0,0.0,1,3.0,-1.0,0,2016-11-27,2016-11-27 13:55:00,1,1.3,4.65,6.9,3.0
596267,德甲,拜仁,664,勒沃,986,2.0,1.0,0.0,1,3.0,-1.0,6,2016-11-27,2016-11-27 00:55:00,1,1.17,5.4,11.25,3.0
596273,德甲,沙尔克,478,达姆施,1926,3.0,1.0,0.0,1,3.0,-1.0,0,2016-11-27,2016-11-27 22:25:00,1,1.22,4.8,10.0,3.0
606962,西甲,奥萨苏,622,马竞技,1046,0.0,3.0,0.0,1,0.0,-1.0,0,2016-11-27,2016-11-27 23:10:00,1,13.0,5.25,1.16,0.0
606966,西甲,比利亚,683,阿拉维,542,0.0,2.0,0.0,1,0.0,-1.0,0,2016-11-27,2016-11-27 18:55:00,1,1.35,3.95,7.4,3.0
609687,葡超,比兰尼,725,波尔图,694,0.0,0.0,0.0,1,1.0,-1.0,6,2016-11-27,2016-11-27 00:55:00,1,11.0,5.05,1.19,0.0
609689,葡超,博维斯,709,里斯本,1000,0.0,1.0,0.0,1,0.0,-1.0,6,2016-11-27,2016-11-27 00:55:00,1,11.25,4.7,1.21,0.0
610509,意甲,热那亚,1179,尤文,1330,3.0,1.0,0.0,1,3.0,-1.0,0,2016-11-27,2016-11-27 21:55:00,1,6.9,3.7,1.4,0.0
612501,智甲,天主大,1718,康塞普西,2823,2.0,0.0,0.0,1,3.0,-1.0,6,2016-11-27,2016-11-27 00:55:00,1,1.31,4.6,6.75,3.0
627675,苏联赛杯,阿伯丁,527,凯尔特,926,0.0,3.0,0.0,1,0.0,-1.0,0,2016-11-27,2016-11-27 22:55:00,1,6.1,4.25,1.37,0.0
572845,英超,伯恩利,700,曼城,1072,1.0,2.0,0.0,1,0.0,-1.0,6,2016-11-26,2016-11-26 20:25:00,1,13.5,6.5,1.11,0.0
573228,比甲,布鲁日,729,梅赫伦,1079,6.0,1.0,0.0,1,3.0,-1.0,5,2016-11-26,2016-11-25 23:55:00,1,1.18,5.3,10.7,3.0
574248,苏超,哈茨,855,马瑟韦,1065,3.0,0.0,0.0,1,3.0,-1.0,6,2016-11-26,2016-11-26 22:55:00,1,1.4,4.1,5.85,3.0
577737,英冠,纽卡,1137,布莱克,723,0.0,1.0,0.0,1,0.0,-1.0,6,2016-11-26,2016-11-26 22:55:00,1,1.14,5.65,13.25,3.0
579933,荷乙,阿青年,3053,特尔斯,1799,2.0,1.0,0.0,1,3.0,-1.0,5,2016-11-26,2016-11-25 23:55:00,1,1.45,4.25,4.9,3.0
579937,荷乙,马斯特,349,登博思,756,3.0,0.0,0.0,1,3.0,-1.0,5,2016-11-26,2016-11-25 23:55:00,1,1.3,4.55,7.1,3.0
579940,荷乙,福伦丹,1273,埃青年,5468,1.0,0.0,0.0,1,3.0,-1.0,5,2016-11-26,2016-11-25 23:55:00,1,1.5,3.75,5.1,3.0
581399,澳超,墨尔本,3615,纽喷射,3617,2.0,0.0,0.0,1,3.0,-1.0,6,2016-11-26,2016-11-26 14:30:00,1,1.31,4.6,6.75,3.0
581400,澳超,悉尼FC,3302,阿德莱,3986,0.0,0.0,0.0,1,1.0,-1.0,6,2016-11-26,2016-11-26 16:45:00,1,1.51,3.86,4.8,3.0
596268,德甲,法兰克,791,多特,786,2.0,1.0,0.0,1,3.0,-1.0,6,2016-11-26,2016-11-26 22:25:00,1,4.7,4.0,1.5,0.0
612657,俄超,莫火车,1113,乌拉尔,2701,1.0,1.0,0.0,1,1.0,-1.0,6,2016-11-26,2016-11-26 21:55:00,1,1.33,3.8,8.75,3.0
622818,欧罗巴,曼联,1075,费耶诺,801,4.0,0.0,0.0,1,3.0,-1.0,4,2016-11-25,2016-11-24 23:55:00,1,1.19,5.1,11.0,3.0
622819,欧罗巴,费内巴,797,卢甘斯,3557,2.0,0.0,0.0,1,3.0,-1.0,4,2016-11-25,2016-11-24 23:55:00,1,1.28,4.3,8.7,3.0
622830,欧罗巴,奥林匹,616,年轻人,1177,1.0,1.0,0.0,1,1.0,-1.0,4,2016-11-25,2016-11-24 23:55:00,1,1.3,4.25,8.0,3.0
622843,欧罗巴,盖贝莱,6731,安德莱,590,1.0,3.0,0.0,1,0.0,-1.0,4,2016-11-25,2016-11-24 23:55:00,1,5.8,3.75,1.45,0.0
622866,欧罗巴,罗马,1032,比尔森,1167,4.0,1.0,0.0,1,3.0,-1.0,4,2016-11-25,2016-11-24 23:55:00,1,1.18,5.4,10.3,3.0
622879,欧罗巴,毕尔巴,690,萨索洛,3656,3.0,2.0,0.0,1,3.0,-1.0,4,2016-11-25,2016-11-24 23:55:00,1,1.3,4.4,7.5,3.0
622890,欧罗巴,塞尔塔,457,列日,691,1.0,1.0,0.0,1,1.0,-1.0,4,2016-11-25,2016-11-24 23:55:00,1,1.39,4.0,6.25,3.0
622891,欧罗巴,阿贾克,540,帕纳辛,1160,2.0,0.0,0.0,1,3.0,-1.0,4,2016-11-25,2016-11-24 23:55:00,1,1.54,3.7,4.8,3.0
622902,欧罗巴,矿工,449,科尼亚,812,4.0,0.0,0.0,1,3.0,-1.0,4,2016-11-25,2016-11-24 23:55:00,1,1.16,5.3,12.7,3.0
627190,南俱杯,国民竞技,2827,波特诺,2062,0.0,0.0,0.0,1,1.0,-1.0,4,2016-11-25,2016-11-24 23:55:00,1,1.33,3.85,8.5,3.0
621922,欧冠,那不勒,1125,迪纳摩,890,0.0,0.0,0.0,1,1.0,-1.0,3,2016-11-24,2016-11-23 23:55:00,1,1.19,5.35,9.8,3.0
621934,欧冠,凯尔特,926,巴萨,653,0.0,2.0,0.0,1,0.0,-1.0,3,2016-11-24,2016-11-23 23:55:00,1,13.5,6.5,1.11,0.0
621946,欧冠,罗斯托,1038,拜仁,664,3.0,2.0,0.0,1,3.0,-1.0,3,2016-11-24,2016-11-23 23:55:00,1,18.0,6.75,1.08,0.0
621947,欧冠,马竞技,1046,埃因霍,378,2.0,0.0,0.0,1,3.0,-1.0,3,2016-11-24,2016-11-23 23:55:00,1,1.17,5.05,13.0,3.0
578298,英甲,谢菲联,1299,贝里,232,1.0,0.0,0.0,1,3.0,-1.0,2,2016-11-23,2016-11-22 23:55:00,1,1.22,4.9,9.45,3.0
578299,英甲,米尔顿,2023,切斯特,747,2.0,3.0,0.0,1,0.0,-1.0,2,2016-11-23,2016-11-22 23:55:00,1,1.49,3.85,5.05,3.0
