gid,gset,mplay,mtid,gplay,gtid,qj,qs,qr,kend,kwin,kwinrq,tweek,tplay,tsell,cid,pwin9,pdraw9,plost9,kwin_sta
553155,葡杯,法伦斯,6429,布拉加,719,0.0,0.0,0.0,1,1.0,-1.0,0,2015-11-23,2015-11-23 00:55:00,1,8.15,4.0,1.33,0.0
505332,日职,东京FC,267,鸟栖,3839,0.0,0.0,0.0,1,1.0,-1.0,0,2015-11-22,2015-11-22 12:25:00,1,1.5,4.1,4.7,3.0
505333,日职,大阪,752,山形,3832,4.0,0.0,0.0,1,3.0,-1.0,0,2015-11-22,2015-11-22 12:25:00,1,1.28,5.1,6.8,3.0
505334,日职,鹿岛鹿角,1029,名古屋,1100,1.0,0.0,0.0,1,3.0,-1.0,0,2015-11-22,2015-11-22 12:25:00,1,1.35,4.8,5.8,3.0
505337,日职,浦和红钻,1164,神户,492,5.0,2.0,0.0,1,3.0,-1.0,0,2015-11-22,2015-11-22 12:25:00,1,1.44,4.55,4.75,3.0
505339,日职,横滨,870,松本山雅,5542,0.0,0.0,0.0,1,1.0,-1.0,0,2015-11-22,2015-11-22 12:25:00,1,1.36,4.5,6.0,3.0
505340,日职,广岛三箭,845,湘南海洋,3838,5.0,0.0,0.0,1,3.0,-1.0,0,2015-11-22,2015-11-22 12:25:00,1,1.51,4.05,4.65,3.0
521750,荷甲,阿贾克,540,坎布尔,235,5.0,1.0,0.0,1,3.0,-1.0,6,2015-11-22,2015-11-22 00:55:00,1,1.1,6.75,15.0,3.0
521754,荷甲,威廉,1248,埃因霍,378,2.0,2.0,0.0,1,1.0,-1.0,6,2015-11-22,2015-11-22 00:55:00,1,6.2,4.5,1.35,0.0
521756,荷甲,费耶诺,801,特温特,1231,5.0,0.0,0.0,1,3.0,-1.0,0,2015-11-22,2015-11-22 21:25:00,1,1.23,5.1,8.75,3.0
521757,荷甲,赫拉克,296,精英,393,0.0,0.0,0.0,1,1.0,-1.0,0,2015-11-22,2015-11-22 19:25:00,1,1.52,3.95,4.7,3.0
523010,法甲,洛里昂,980,日尔曼,647,1.0,2.0,0.0,1,0.0,-1.0,6,2015-11-22,2015-11-21 23:55:00,1,6.75,4.1,1.37,0.0
524954,德甲,沙尔克,478,拜仁,664,1.0,3.0,0.0,1,0.0,-1.0,6,2015-11-22,2015-11-22 00:55:00,1,10.5,6.0,1.16,0.0
525423,俄超,莫火车,1113,安郅,220,0.0,2.0,0.0,1,0.0,-1.0,6,2015-11-22,2015-11-21 23:55:00,1,1.48,3.65,5.75,3.0
529077,德乙,凯泽,928,FS法兰,4562,1.0,1.0,0.0,1,1.0,-1.0,0,2015-11-22,2015-11-22 20:25:00,1,1.48,3.75,5.5,3.0
533932,西甲,比利亚,683,埃瓦尔,562,1.0,1.0,0.0,1,1.0,-1.0,0,2015-11-22,2015-11-22 22:55:00,1,1.38,3.9,7.0,3.0
533935,西甲,巴伦西,1243,拉斯帕,965,1.0,1.0,0.0,1,1.0,-1.0,6,2015-11-22,2015-11-22 00:55:00,1,1.4,4.1,6.0,3.0
538564,意甲,佛罗伦,803,恩波利,788,2.0,2.0,0.0,1,1.0,-1.0,0,2015-11-22,2015-11-22 21:55:00,1,1.42,3.95,6.0,3.0
538566,意甲,维罗纳,1261,那不勒,1125,0.0,2.0,0.0,1,0.0,-1.0,0,2015-11-22,2015-11-22 19:25:00,1,8.4,4.6,1.27,0.0
538568,意甲,尤文,1330,AC米兰,210,1.0,0.0,0.0,1,3.0,-1.0,6,2015-11-22,2015-11-22 00:55:00,1,1.43,3.7,6.5,3.0
538569,意甲,拉齐奥,964,巴勒莫,645,1.0,1.0,0.0,1,1.0,-1.0,0,2015-11-22,2015-11-22 21:55:00,1,1.34,4.15,7.3,3.0
551905,挪威杯,罗森博,1035,萨堡,3418,2.0,0.0,0.0,1,3.0,-1.0,0,2015-11-22,2015-11-22 20:10:00,1,1.28,4.8,7.5,3.0
518856,英超,西布罗,1284,阿森纳,554,2.0,1.0,0.0,1,3.0,-1.0,6,2015-11-21,2015-11-21 22:55:00,1,5.9,4.0,1.42,0.0
518857,英超,埃弗顿,565,维拉,555,4.0,0.0,0.0,1,3.0,-1.0,6,2015-11-21,2015-11-21 22:55:00,1,1.53,3.65,5.1,3.0
518862,英超,切尔西,1173,诺维奇,1144,1.0,0.0,0.0,1,3.0,-1.0,6,2015-11-21,2015-11-21 22:55:00,1,1.3,4.45,7.75,3.0
518863,英超,南安普,1128,斯托克,1197,0.0,1.0,0.0,1,0.0,-1.0,6,2015-11-21,2015-11-21 22:55:00,1,1.55,3.6,5.0,3.0
519823,英冠,德比郡,760,加的夫,909,2.0,0.0,0.0,1,3.0,-1.0,6,2015-11-21,2015-11-21 22:55:00,1,1.44,3.85,5.9,3.0
519826,英冠,米德尔,1095,巡游者,954,1.0,0.0,0.0,1,3.0,-1.0,5,2015-11-21,2015-11-20 23:55:00,1,1.49,3.7,5.45,3.0
519829,英冠,雷丁,989,博尔顿,704,2.0,1.0,0.0,1,3.0,-1.0,6,2015-11-21,2015-11-21 22:55:00,1,1.47,3.6,6.0,3.0
522068,荷乙,福伦丹,1273,瓦尔韦,385,3.0,0.0,0.0,1,3.0,-1.0,5,2015-11-21,2015-11-20 23:55:00,1,1.47,4.25,4.8,3.0
522069,荷乙,福图纳,1303,鹿特丹,518,1.0,4.0,0.0,1,0.0,-1.0,5,2015-11-21,2015-11-20 23:55:00,1,5.8,4.65,1.36,0.0
522070,荷乙,马斯特,349,阿基里,3753,1.0,1.0,0.0,1,1.0,-1.0,5,2015-11-21,2015-11-20 23:55:00,1,1.33,4.55,6.6,3.0
522071,荷乙,布雷达,350,登博思,756,3.0,0.0,0.0,1,3.0,-1.0,5,2015-11-21,2015-11-20 23:55:00,1,1.4,4.45,5.4,3.0
524948,德甲,门兴,1089,汉诺威,862,2.0,1.0,0.0,1,3.0,-1.0,6,2015-11-21,2015-11-21 22:25:00,1,1.38,4.3,6.0,3.0
524950,德甲,汉堡,860,多特,786,3.0,1.0,0.0,1,3.0,-1.0,5,2015-11-21,2015-11-20 23:55:00,1,7.8,5.1,1.25,0.0
524956,德甲,沃尔夫,1269,不来梅,1334,6.0,0.0,0.0,1,3.0,-1.0,6,2015-11-21,2015-11-21 22:25:00,1,1.55,3.9,4.5,3.0
525420,俄超,莫陆军,1116,苏维埃,324,0.0,2.0,0.0,1,0.0,-1.0,6,2015-11-21,2015-11-21 18:55:00,1,1.29,4.35,8.5,3.0
525426,俄超,泽尼特,496,乌拉尔,2701,3.0,0.0,0.0,1,3.0,-1.0,6,2015-11-21,2015-11-21 21:25:00,1,1.29,4.5,7.9,3.0
552816,亚冠杯,广州恒大,1560,迪拜阿,5700,1.0,0.0,0.0,1,3.0,-1.0,6,2015-11-21,2015-11-21 19:55:00,1,1.43,3.85,6.05,3.0
511339,巴甲,格雷米,1580,弗鲁米,1578,1.0,0.0,0.0,1,3.0,-1.0,4,2015-11-20,2015-11-19 23:55:00,1,1.5,3.55,5.7,3.0
553564,英足总杯,麦登赫德,3843,维尔港,1257,1.0,3.0,0.0,1,0.0,-1.0,4,2015-11-20,2015-11-19 23:55:00,1,5.1,3.9,1.49,0.0
545749,澳超,墨尔本,3615,中央海,3616,2.0,1.0,0.0,1,3.0,-1.0,4,2015-11-19,2015-11-19 16:55:00,1,1.33,4.65,6.35,3.0
553565,英足总杯,布拉德,716,奥尔德,1951,2.0,0.0,0.0,1,3.0,-1.0,3,2015-11-19,2015-11-18 23:55:00,1,1.29,4.55,7.8,3.0
551877,世外南美,巴西,11,秘鲁,65,3.0,0.0,0.0,1,3.0,-1.0,2,2015-11-18,2015-11-17 23:55:00,1,1.18,5.3,11.5,3.0
551878,世外南美,巴拉圭,24,玻利维,79,2.0,1.0,0.0,1,3.0,-1.0,2,2015-11-18,2015-11-17 23:55:00,1,1.15,5.55,13.5,3.0
553347,世外北美,圣文森特,205,危地马,75,0.0,4.0,0.0,1,0.0,-1.0,2,2015-11-18,2015-11-17 23:55:00,1,7.9,4.5,1.29,0.0
553365,友谊赛,意大利,19,罗马尼,26,2.0,2.0,0.0,1,1.0,-1.0,2,2015-11-18,2015-11-17 23:55:00,1,1.53,3.4,5.7,3.0
553369,友谊赛,德国,13,荷兰,18,-1.0,-1.0,0.0,1,-1.0,-1.0,2,2015-11-18,2015-11-17 23:55:00,1,1.58,3.8,4.4,3.0
553545,世外非洲,布基纳,73,贝宁,138,2.0,0.0,0.0,1,3.0,-1.0,2,2015-11-18,2015-11-17 23:55:00,1,1.42,3.75,6.5,3.0
553548,世外非洲,塞内加,32,马达加斯,100,3.0,0.0,0.0,1,3.0,-1.0,2,2015-11-18,2015-11-17 23:55:00,1,1.12,6.1,15.0,3.0
553550,世外非洲,佛得角,152,肯尼亚,90,2.0,0.0,0.0,1,3.0,-1.0,2,2015-11-18,2015-11-17 23:55:00,1,1.37,3.85,7.5,3.0
553552,世外非洲,南非,9,安哥拉,66,1.0,0.0,0.0,1,3.0,-1.0,2,2015-11-18,2015-11-17 23:55:00,1,1.48,3.7,5.6,3.0
553554,世外非洲,科特迪,59,利比里,82,3.0,0.0,0.0,1,3.0,-1.0,2,2015-11-18,2015-11-17 23:55:00,1,1.1,6.2,19.0,3.0
553555,世外非洲,突尼斯,40,毛里塔尼,176,2.0,1.0,0.0,1,3.0,-1.0,2,2015-11-18,2015-11-17 23:55:00,1,1.23,4.75,10.0,3.0
553558,世外非洲,阿尔及,69,坦桑尼,148,7.0,0.0,0.0,1,3.0,-1.0,2,2015-11-18,2015-11-17 23:55:00,1,1.12,5.9,16.0,3.0
553559,世外非洲,马里,83,博茨瓦,135,2.0,0.0,0.0,1,3.0,-1.0,2,2015-11-18,2015-11-17 23:55:00,1,1.18,5.2,12.0,3.0
553604,友谊赛,卢森堡,146,葡萄牙,20,0.0,2.0,0.0,1,0.0,-1.0,2,2015-11-18,2015-11-17 23:55:00,1,13.0,5.05,1.18,0.0
517779,世外亚洲,香港,147,中国,1,0.0,0.0,0.0,1,1.0,-1.0,2,2015-11-17,2015-11-17 19:55:00,1,13.0,5.2,1.17,0.0
517799,世外亚洲,土库曼,129,阿曼,93,2.0,1.0,0.0,1,3.0,-1.0,2,2015-11-17,2015-11-17 20:55:00,1,5.1,3.7,1.52,0.0
517818,世外亚洲,新加坡,118,叙利亚,94,1.0,2.0,0.0,1,0.0,-1.0,2,2015-11-17,2015-11-17 19:55:00,1,6.35,4.05,1.39,0.0
517878,世外亚洲,也门,144,乌兹别,91,1.0,3.0,0.0,1,0.0,-1.0,2,2015-11-17,2015-11-17 23:25:00,1,20.0,6.35,1.09,0.0
517879,世外亚洲,朝鲜,4135,巴林,102,2.0,0.0,0.0,1,3.0,-1.0,2,2015-11-17,2015-11-17 14:55:00,1,1.41,3.75,6.75,3.0
553362,友谊赛,马其顿,85,黎巴嫩,106,0.0,1.0,0.0,1,0.0,-1.0,2,2015-11-17,2015-11-17 19:55:00,1,1.46,3.65,6.05,3.0
553484,英足总杯,博雷汉姆,3310,维克诺,2026,1.0,2.0,0.0,1,0.0,-1.0,1,2015-11-17,2015-11-16 23:55:00,1,1.41,4.3,5.5,3.0
553553,世外非洲,喀麦隆,5,尼日尔,182,0.0,0.0,0.0,1,1.0,-1.0,2,2015-11-17,2015-11-17 21:55:00,1,1.13,5.95,14.0,3.0
553557,世外非洲,刚果,3112,埃塞俄,131,2.0,1.0,0.0,1,3.0,-1.0,2,2015-11-17,2015-11-17 22:25:00,1,1.31,4.4,7.5,3.0
511337,巴甲,克鲁塞,1575,累体育,3988,3.0,0.0,0.0,1,3.0,-1.0,0,2015-11-16,2015-11-16 00:55:00,1,1.4,3.95,6.35,3.0
552654,欧洲杯,乌克兰,47,斯洛文,35,2.0,0.0,0.0,1,3.0,-1.0,6,2015-11-15,2015-11-15 00:55:00,1,1.58,3.3,5.3,3.0
553541,世外非洲,赞比亚,63,苏丹,105,2.0,0.0,0.0,1,3.0,-1.0,0,2015-11-15,2015-11-15 20:55:00,1,1.25,4.5,10.0,3.0
553542,世外非洲,加蓬,114,莫桑比,125,1.0,0.0,0.0,1,3.0,-1.0,6,2015-11-15,2015-11-15 00:55:00,1,1.34,3.9,8.25,3.0
553543,世外非洲,民刚果,68,布隆迪,133,2.0,2.0,0.0,1,1.0,-1.0,0,2015-11-15,2015-11-15 22:25:00,1,1.31,4.25,8.0,3.0
505783,日职乙,磐田,1151,横滨FC,3195,0.0,0.0,0.0,1,1.0,-1.0,6,2015-11-14,2015-11-14 12:55:00,1,1.26,4.65,8.7,3.0
520545,英甲,布拉德,716,克鲁,946,2.0,0.0,0.0,1,3.0,-1.0,6,2015-11-14,2015-11-14 22:55:00,1,1.35,4.1,7.15,3.0
553304,友谊赛,北爱,97,拉脱维,92,1.0,0.0,0.0,1,3.0,-1.0,5,2015-11-14,2015-11-13 23:55:00,1,1.44,3.5,6.95,3.0
553317,友谊赛,卢森堡,146,希腊,49,1.0,0.0,0.0,1,3.0,-1.0,5,2015-11-14,2015-11-13 23:55:00,1,6.75,3.55,1.44,0.0
553334,世外北美,哥斯达,8,海地,86,1.0,0.0,0.0,1,3.0,-1.0,5,2015-11-14,2015-11-14 09:55:00,1,1.28,4.5,8.25,3.0
553535,世外非洲,斯威士兰,204,尼日利,30,0.0,0.0,0.0,1,1.0,-1.0,5,2015-11-14,2015-11-13 23:55:00,1,8.0,3.95,1.34,0.0
553527,世外非洲,摩洛哥,38,赤道几,188,2.0,0.0,0.0,1,3.0,-1.0,4,2015-11-13,2015-11-12 23:55:00,1,1.29,4.3,8.6,3.0
517756,世外亚洲,塔吉克,161,孟加拉,153,5.0,0.0,0.0,1,3.0,-1.0,4,2015-11-12,2015-11-12 19:55:00,1,1.11,6.25,16.0,3.0
517877,世外亚洲,菲律宾,177,也门,144,0.0,1.0,0.0,1,0.0,-1.0,4,2015-11-12,2015-11-12 19:55:00,1,1.37,4.0,6.9,3.0
552402,英锦赛,吉灵汉,831,约维尔,1312,1.0,1.0,0.0,1,1.0,-1.0,2,2015-11-11,2015-11-10 23:55:00,1,1.26,4.7,8.5,3.0
552405,英锦赛,罗奇代,1033,莫克姆,1590,0.0,1.0,0.0,1,0.0,-1.0,2,2015-11-11,2015-11-10 23:55:00,1,1.55,3.75,4.7,3.0
552406,英锦赛,维冈,1258,布莱浦,869,4.0,0.0,0.0,1,3.0,-1.0,2,2015-11-11,2015-11-10 23:55:00,1,1.42,4.0,5.9,3.0
553171,天皇杯,德岛漩涡,3840,广岛三箭,845,1.0,2.0,0.0,1,0.0,-1.0,3,2015-11-11,2015-11-11 17:55:00,1,3.35,3.4,1.88,0.0
553172,天皇杯,东京FC,267,水户,4127,2.0,0.0,0.0,1,3.0,-1.0,3,2015-11-11,2015-11-11 17:55:00,1,1.51,3.75,5.15,3.0
553173,天皇杯,町田,6384,浦和红钻,1164,1.0,7.0,0.0,1,0.0,-1.0,3,2015-11-11,2015-11-11 17:55:00,1,5.45,4.25,1.42,0.0
553297,英足总杯,曼彻FC,5599,切斯特,747,1.0,4.0,0.0,1,0.0,-1.0,1,2015-11-10,2015-11-09 23:55:00,1,6.5,4.2,1.37,0.0
462944,阿甲,阿独立,1322,萨斯菲,455,1.0,0.0,0.0,1,3.0,-1.0,0,2015-11-09,2015-11-09 00:55:00,1,1.48,3.55,6.0,3.0
506079,挪超,奥德,601,利勒斯,1009,5.0,0.0,0.0,1,3.0,-1.0,0,2015-11-09,2015-11-09 00:55:00,1,1.32,4.7,6.5,3.0
506081,挪超,萨堡,3418,桑德,3470,2.0,1.0,0.0,1,3.0,-1.0,0,2015-11-09,2015-11-09 00:55:00,1,1.41,4.45,5.25,3.0
506082,挪超,斯特罗,407,瓦勒伦,1242,2.0,2.0,0.0,1,1.0,-1.0,0,2015-11-09,2015-11-09 00:55:00,1,1.29,5.0,6.7,3.0
517735,世外亚洲,巴勒斯,149,沙特,39,0.0,0.0,0.0,1,1.0,-1.0,1,2015-11-09,2015-11-09 21:55:00,1,8.4,4.6,1.27,0.0
533927,西甲,马竞技,1046,希洪,1290,1.0,0.0,0.0,1,3.0,-1.0,0,2015-11-09,2015-11-09 00:55:00,1,1.13,5.65,16.0,3.0
538555,意甲,那不勒,1125,乌迪内,1276,1.0,0.0,0.0,1,3.0,-1.0,0,2015-11-09,2015-11-09 00:55:00,1,1.15,5.85,12.0,3.0
540816,葡超,阿罗卡,5551,里斯本,1000,0.0,1.0,0.0,1,0.0,-1.0,0,2015-11-09,2015-11-09 00:55:00,1,8.75,4.5,1.27,0.0
540818,葡超,本菲卡,678,博维斯,709,2.0,0.0,0.0,1,3.0,-1.0,0,2015-11-09,2015-11-08 23:55:00,1,1.11,6.25,16.0,3.0
553217,美职联,纽约,1139,华盛顿,881,1.0,0.0,0.0,1,3.0,-1.0,0,2015-11-09,2015-11-09 00:55:00,1,1.34,4.5,6.4,3.0
462949,阿甲,大学生,569,圣塔菲,501,2.0,0.0,0.0,1,3.0,-1.0,6,2015-11-08,2015-11-08 00:55:00,1,1.4,3.85,6.65,3.0
511325,巴甲,科林蒂,1572,科里蒂,1573,2.0,1.0,0.0,1,3.0,-1.0,6,2015-11-08,2015-11-08 00:55:00,1,1.28,4.3,9.0,3.0
518849,英超,维拉,555,曼城,1072,0.0,0.0,0.0,1,1.0,-1.0,0,2015-11-08,2015-11-08 21:25:00,1,7.7,4.55,1.29,0.0
521743,荷甲,奈梅亨,353,格拉夫,782,2.0,0.0,0.0,1,3.0,-1.0,6,2015-11-08,2015-11-08 00:55:00,1,1.39,4.3,5.8,3.0
521747,荷甲,埃因霍,378,乌德勒,1275,3.0,1.0,0.0,1,3.0,-1.0,0,2015-11-08,2015-11-08 19:25:00,1,1.24,5.2,8.0,3.0
521749,荷甲,维迪斯,1255,阿尔克,224,0.0,2.0,0.0,1,0.0,-1.0,0,2015-11-08,2015-11-08 23:40:00,1,1.48,4.3,4.7,3.0
522999,法甲,洛里昂,980,特鲁瓦,1225,4.0,1.0,0.0,1,3.0,-1.0,6,2015-11-08,2015-11-08 00:55:00,1,1.48,3.65,5.8,3.0
523005,法甲,日尔曼,647,图卢兹,1233,5.0,0.0,0.0,1,3.0,-1.0,6,2015-11-08,2015-11-07 23:55:00,1,1.12,6.1,15.0,3.0
524944,德甲,多特,786,沙尔克,478,3.0,2.0,0.0,1,3.0,-1.0,0,2015-11-08,2015-11-08 22:25:00,1,1.19,5.85,9.0,3.0
530135,苏超,罗斯郡,1719,凯尔特,926,1.0,4.0,0.0,1,0.0,-1.0,0,2015-11-08,2015-11-08 23:25:00,1,8.75,5.1,1.23,0.0
533922,西甲,巴萨,653,比利亚,683,3.0,0.0,0.0,1,3.0,-1.0,0,2015-11-08,2015-11-08 22:55:00,1,1.21,5.4,9.0,3.0
533929,西甲,毕尔巴,690,西牙人,1283,2.0,1.0,0.0,1,3.0,-1.0,0,2015-11-08,2015-11-08 18:55:00,1,1.36,4.15,6.75,3.0
534633,智甲,科洛科,1814,奥伊金斯,3352,2.0,1.0,0.0,1,3.0,-1.0,6,2015-11-08,2015-11-08 00:55:00,1,1.47,4.25,4.8,3.0
518855,英超,曼联,1075,西布罗,1284,2.0,0.0,0.0,1,3.0,-1.0,6,2015-11-07,2015-11-07 22:55:00,1,1.24,4.6,10.0,3.0
519809,英冠,布赖顿,721,米尔顿,2023,2.0,1.0,0.0,1,3.0,-1.0,6,2015-11-07,2015-11-07 22:55:00,1,1.5,3.65,5.45,3.0
522057,荷乙,埃因FC,1797,福图纳,1303,3.0,1.0,0.0,1,3.0,-1.0,5,2015-11-07,2015-11-06 23:55:00,1,1.37,4.5,5.8,3.0
522059,荷乙,海尔蒙,1795,埃青年,5468,4.0,2.0,0.0,1,3.0,-1.0,5,2015-11-07,2015-11-06 23:55:00,1,1.49,4.1,4.8,3.0
522063,荷乙,鹿特丹,518,阿尔城,2848,3.0,2.0,0.0,1,3.0,-1.0,5,2015-11-07,2015-11-06 23:55:00,1,1.35,4.6,6.0,3.0
524939,德甲,门兴,1089,因戈尔,2918,0.0,0.0,0.0,1,1.0,-1.0,6,2015-11-07,2015-11-07 22:25:00,1,1.5,3.75,5.3,3.0
524941,德甲,勒沃,986,科隆,932,1.0,2.0,0.0,1,0.0,-1.0,6,2015-11-07,2015-11-07 22:25:00,1,1.42,4.25,5.4,3.0
530131,苏超,阿伯丁,527,邓迪联,765,2.0,0.0,0.0,1,3.0,-1.0,6,2015-11-07,2015-11-07 22:55:00,1,1.32,4.3,7.5,3.0
534629,智甲,天主大,1718,阿里卡,6128,5.0,1.0,0.0,1,3.0,-1.0,5,2015-11-07,2015-11-06 23:55:00,1,1.37,4.4,6.0,3.0
553228,澳足杯,墨尔本,3615,珀斯,3619,2.0,0.0,0.0,1,3.0,-1.0,6,2015-11-07,2015-11-07 16:25:00,1,1.34,4.55,6.3,3.0
553258,英足总杯,索尔福德,8546,诺茨郡,1143,2.0,0.0,0.0,1,3.0,-1.0,5,2015-11-07,2015-11-06 23:55:00,1,5.4,4.0,1.45,0.0
547386,欧罗巴,凯尔特,926,莫尔德,1109,1.0,2.0,0.0,1,0.0,-1.0,4,2015-11-06,2015-11-05 23:55:00,1,1.48,4.0,5.05,3.0
547438,欧罗巴,那不勒,1125,中日兰,1096,5.0,0.0,0.0,1,3.0,-1.0,4,2015-11-06,2015-11-05 23:55:00,1,1.15,5.85,12.0,3.0
547449,欧罗巴,明迪纳,1101,比利亚,683,1.0,2.0,0.0,1,0.0,-1.0,4,2015-11-06,2015-11-05 23:55:00,1,6.45,4.0,1.39,0.0
547518,欧罗巴,毕尔巴,690,贝游击,675,5.0,1.0,0.0,1,3.0,-1.0,4,2015-11-06,2015-11-05 23:55:00,1,1.17,5.5,11.5,3.0
547519,欧罗巴,奥格斯,1923,阿尔克,224,4.0,1.0,0.0,1,3.0,-1.0,4,2015-11-06,2015-11-05 23:55:00,1,1.47,4.0,5.15,3.0
553250,南俱杯,河床,864,飓风,874,0.0,1.0,0.0,1,0.0,-1.0,4,2015-11-06,2015-11-05 23:55:00,1,1.39,3.6,8.0,3.0
547114,欧冠,拜仁,664,阿森纳,554,5.0,1.0,0.0,1,3.0,-1.0,3,2015-11-05,2015-11-04 23:55:00,1,1.29,4.75,7.25,3.0
547115,欧冠,奥林匹,616,萨格勒,448,2.0,1.0,0.0,1,3.0,-1.0,3,2015-11-05,2015-11-04 23:55:00,1,1.35,4.05,7.3,3.0
547126,欧冠,特拉维,1222,波尔图,694,1.0,3.0,0.0,1,0.0,-1.0,3,2015-11-05,2015-11-04 23:55:00,1,6.85,4.05,1.37,0.0
553111,智利杯,科洛科,1814,西联合,1883,2.0,1.0,0.0,1,3.0,-1.0,3,2015-11-05,2015-11-04 23:55:00,1,1.47,4.1,5.0,3.0
519802,英冠,米德尔,1095,罗瑟汉,1037,1.0,0.0,0.0,1,3.0,-1.0,2,2015-11-04,2015-11-03 23:55:00,1,1.29,4.45,8.1,3.0
547054,欧冠,矿工,449,马尔默,1051,4.0,0.0,0.0,1,3.0,-1.0,2,2015-11-04,2015-11-03 23:55:00,1,1.28,4.7,7.7,3.0
547066,欧冠,曼联,1075,莫陆军,1116,1.0,0.0,0.0,1,3.0,-1.0,2,2015-11-04,2015-11-03 23:55:00,1,1.43,3.9,6.0,3.0
547079,欧冠,本菲卡,678,加拉塔,896,2.0,1.0,0.0,1,3.0,-1.0,2,2015-11-04,2015-11-03 23:55:00,1,1.42,4.0,5.9,3.0
518837,英超,热刺,1238,维拉,555,3.0,1.0,0.0,1,3.0,-1.0,1,2015-11-03,2015-11-02 23:55:00,1,1.3,4.4,8.0,3.0
547078,欧冠,阿斯塔,4425,马竞技,1046,0.0,0.0,0.0,1,1.0,-1.0,2,2015-11-03,2015-11-03 22:55:00,1,11.0,4.9,1.21,0.0
462929,阿甲,博卡,705,泰格雷,4465,1.0,0.0,0.0,1,3.0,-1.0,0,2015-11-02,2015-11-02 00:55:00,1,1.36,3.95,7.5,3.0
462932,阿甲,圣洛伦,467,坦珀利,7398,2.0,0.0,0.0,1,3.0,-1.0,0,2015-11-02,2015-11-02 00:55:00,1,1.32,4.05,8.5,3.0
506073,挪超,斯塔贝,507,斯达,508,3.0,2.0,0.0,1,3.0,-1.0,0,2015-11-02,2015-11-02 00:55:00,1,1.31,5.0,6.3,3.0
506076,挪超,罗森博,1035,海于松,3488,4.0,3.0,0.0,1,3.0,-1.0,0,2015-11-02,2015-11-02 00:55:00,1,1.15,6.5,10.0,3.0
506077,挪超,桑德,3470,斯特罗,407,1.0,2.0,0.0,1,0.0,-1.0,0,2015-11-02,2015-11-02 00:55:00,1,7.4,5.3,1.25,0.0
518838,英超,南安普,1128,伯恩茅,667,2.0,0.0,0.0,1,3.0,-1.0,0,2015-11-02,2015-11-01 23:55:00,1,1.43,3.95,5.8,3.0
522988,法甲,摩纳哥,1105,昂热,597,1.0,0.0,0.0,1,3.0,-1.0,0,2015-11-02,2015-11-01 23:55:00,1,1.55,3.35,5.6,3.0
525409,俄超,莫斯巴,1114,乌拉尔,2701,0.0,1.0,0.0,1,0.0,-1.0,0,2015-11-02,2015-11-02 00:25:00,1,1.5,3.75,5.25,3.0
545738,澳超,墨尔本,3615,惠灵顿,4577,3.0,0.0,0.0,1,3.0,-1.0,1,2015-11-02,2015-11-02 16:25:00,1,1.42,4.25,5.5,3.0
462928,阿甲,竞技,558,北克鲁塞,6987,3.0,0.0,0.0,1,3.0,-1.0,6,2015-11-01,2015-11-01 00:55:00,1,1.1,6.5,17.0,3.0
511320,巴甲,庞特普,1586,若因,6888,1.0,0.0,0.0,1,3.0,-1.0,6,2015-11-01,2015-11-01 00:55:00,1,1.48,3.65,5.75,3.0
511322,巴甲,圣保罗,1385,累体育,3988,3.0,0.0,0.0,1,3.0,-1.0,6,2015-11-01,2015-11-01 00:55:00,1,1.49,3.7,5.5,3.0
518844,英超,埃弗顿,565,桑德兰,466,6.0,2.0,0.0,1,3.0,-1.0,0,2015-11-01,2015-11-01 21:25:00,1,1.33,4.25,7.3,3.0
521733,荷甲,阿贾克,540,罗达JC,1030,6.0,0.0,0.0,1,3.0,-1.0,6,2015-11-01,2015-11-01 00:55:00,1,1.14,6.0,12.5,3.0
521734,荷甲,格拉夫,782,埃因霍,378,3.0,6.0,0.0,1,0.0,-1.0,6,2015-11-01,2015-11-01 00:55:00,1,8.9,5.6,1.2,0.0
522989,法甲,埃蒂安,494,兰斯,975,3.0,0.0,0.0,1,3.0,-1.0,6,2015-11-01,2015-10-31 23:55:00,1,1.46,3.55,6.35,3.0
533912,西甲,赫塔费,838,巴萨,653,0.0,2.0,0.0,1,0.0,-1.0,6,2015-11-01,2015-11-01 00:55:00,1,10.5,5.5,1.18,0.0
533916,西甲,巴伦西,1243,莱万特,985,3.0,0.0,0.0,1,3.0,-1.0,6,2015-11-01,2015-11-01 00:55:00,1,1.33,4.3,7.2,3.0
534624,智甲,奥伊金斯,3352,安托法,3350,1.0,1.0,0.0,1,1.0,-1.0,6,2015-11-01,2015-11-01 00:55:00,1,1.46,4.0,5.3,3.0
534625,智甲,巴勒人,2032,拉卡莱,6465,1.0,1.0,0.0,1,1.0,-1.0,0,2015-11-01,2015-11-01 22:55:00,1,1.41,4.25,5.6,3.0
538544,意甲,佛罗伦,803,弗洛西,2000,4.0,1.0,0.0,1,3.0,-1.0,0,2015-11-01,2015-11-01 19:25:00,1,1.13,6.05,13.5,3.0
538547,意甲,尤文,1330,都灵,776,2.0,1.0,0.0,1,3.0,-1.0,6,2015-11-01,2015-11-01 00:55:00,1,1.42,3.75,6.5,3.0
540809,葡超,布拉加,719,比兰尼,725,4.0,0.0,0.0,1,3.0,-1.0,6,2015-11-01,2015-11-01 00:10:00,1,1.45,3.6,6.45,3.0
